Employee ID,Name,Gender,Age,Department,Job Title,Salary,Education,Marital Status,Date of Joining,Last Working Day,Employment Status,Reason for Leaving,Performance Score,Years at Company,Number of Projects,Promotion in Last 5 Years
9378,Jon Price,Female,45,IT,Manager,31254,High School,Single,8/6/2018,11/20/2023,Terminated,Termination,Excellent,9,13,No
5346,Adam Payne,Male,23,Finance,Assistant,30541,PhD,Single,2/25/2023,,Active,,Average,6,14,Yes
3846,Kelly Beltran,Female,31,Finance,Assistant,96361,unknown,Married,3/19/2022,,Active,,Below Average,2,15,Yes
3949,Karen Wolfe,Male,29,R&D,Coordinator,32359,Masters,Married,4/2/2020,,Active,,Good,9,3,No
3114,Ryan Thompson,Male,34,Marketing,Executive,43333,Masters,Divorced,10/2/2018,,Active,,Below Average,6,4,Yes
9629,David Williams,Other,27,HR,Lead,32337,Bachelors,Single,8/20/2019,,Active,,Poor,8,6,Yes
5251,Barbara Bishop,Male,47,Finance,Assistant,66944,PhD,Divorced,4/25/2019,,Active,,Poor,2,5,No
3824,Gregory Jones,Male,33,Finance,Lead,45786,PhD,Single,2/15/2024,10/15/2024,Active,,Poor,8,3,Yes
4528,Gary Wells,Male,33,Admin,Manager,78818,Masters,Married,8/10/2017,,Active,,Excellent,5,12,No
4555,,Male,46,Sales,Assistant,34484,Bachelors,Divorced,4/12/2020,,Active,,Poor,9,2,No
6949,Jennifer Flores,Other,49,R&D,Assistant,76696,Bachelors,Divorced,4/18/2019,,Active,,Excellent,0,5,No
8524,Kyle Torres,Female,43,Finance,Assistant,58129,PhD,Single,9/19/2022,5/9/2024,Terminated,Termination,Poor,5,4,No
8767,Donald White,Male,30,IT,Assistant,107539,Masters,Single,3/22/2019,10/12/2024,Resigned,Lack of Growth,Below Average,9,3,Yes
5192,Aaron Mason,Other,43,Finance,Analyst,36698,Bachelors,Divorced,10/15/2015,,Active,,Excellent,8,15,No
1297,Robert Henderson,Female,36,Sales,Manager,56911,PhD,Married,1/19/2022,,Active,,Below Average,7,9,Yes
3872,Jennifer Phillips,Female,45,HR,Manager,73375,Bachelors,Single,2/21/2020,,Active,,Excellent,4,11,No
3820,,Other,40,HR,Analyst,106731,unknown,Divorced,2/16/2024,3/9/2024,Active,,Good,5,7,Yes
3209,Austin Smith,Female,22,Sales,Lead,42983,PhD,Single,11/1/2017,,Active,,Poor,10,6,Yes
1227,Nicholas Harrison,Other,36,Sales,Lead,110635,Masters,Married,5/1/2017,,Active,,Average,10,4,Yes
1855,Cheryl Allen,Female,24,R&D,Analyst,58122,unknown,Divorced,1/2/2023,,Active,,Poor,2,9,Yes
4110,James Jackson,Other,49,Marketing,Manager,102371,PhD,Divorced,5/27/2016,,Active,,Poor,10,15,No
8195,Jade Vasquez,Other,54,Admin,Executive,113084,Bachelors,Single,7/27/2021,,Active,,Average,5,14,No
4948,Christopher Mcdowell,Other,36,HR,Coordinator,55760,High School,Single,1/18/2020,,Active,,Poor,3,15,Yes
9580,,Other,47,Admin,Executive,110752,Bachelors,Married,9/26/2020,,Active,,Poor,10,5,Yes
8120,Rachael Daniels,Other,31,R&D,Executive,96968,High School,Single,7/30/2016,,Active,,Poor,10,12,Yes
8678,Jamie Day,Male,60,IT,Executive,86469,Masters,Divorced,3/30/2016,,Active,,Excellent,7,8,Yes
7414,,Male,47,Finance,Assistant,99627,High School,Single,10/4/2023,2/5/2025,Terminated,Termination,Good,2,14,No
1023,Emily Schultz,Other,26,IT,Executive,32172,PhD,Single,1/10/2021,,Active,,Poor,10,1,Yes
6208,Brandi Daniel,Other,46,Operations,Executive,42469,High School,Single,12/30/2015,3/1/2025,Resigned,Better Opportunity,Average,2,15,Yes
7264,Mr. David Jimenez,Male,24,Admin,Manager,72147,High School,Divorced,5/28/2017,,Active,,Excellent,1,12,Yes
2285,Deborah Rivera,Other,39,HR,Executive,51181,Masters,Single,7/14/2015,,Active,,Excellent,2,15,No
7941,Anthony Campbell,Female,49,Sales,Executive,104201,High School,Divorced,10/3/2023,,Active,,Poor,0,8,Yes
4078,Heather Mcgrath,Male,58,HR,Manager,66157,Masters,Single,11/14/2017,,Active,,Average,6,12,Yes
7265,William Mueller,Female,55,Finance,Analyst,100706,Bachelors,Married,5/27/2021,,Active,,Excellent,2,8,No
5270,Lauren Russell,Female,59,Sales,Analyst,54012,Bachelors,Divorced,10/19/2016,9/14/2019,Resigned,Termination,Average,7,6,Yes
2731,James Ward,Female,55,Finance,Analyst,85274,Bachelors,Divorced,3/10/2022,,Active,,Average,0,11,No
8603,Charles Faulkner,Female,42,Admin,Assistant,41123,PhD,Single,6/28/2020,,Active,,Below Average,5,8,No
5051,Steven Short,Male,23,R&D,Manager,34420,Masters,Single,10/11/2022,,Active,,Excellent,3,1,No
8337,Melissa Huff,Other,29,HR,Analyst,,PhD,Divorced,10/21/2018,12/13/2022,Resigned,Personal Reasons,Poor,6,15,Yes
3254,Ashley Klein,Female,35,Marketing,Coordinator,91125,Masters,Married,11/30/2023,11/2/2024,Terminated,Better Opportunity,Poor,1,5,No
4962,Raymond Santiago MD,Other,58,IT,Assistant,82278,Bachelors,Married,11/11/2021,,Active,,Poor,5,2,Yes
8486,David Bennett,Female,59,Marketing,Manager,71792,Masters,Single,12/28/2015,,Active,,Poor,2,8,No
6479,Laura Riley,Other,58,R&D,Manager,81416,High School,Single,1/7/2018,1/20/2022,Active,,Excellent,3,14,No
9766,Allison Church,Other,49,IT,Lead,,High School,Divorced,12/8/2023,10/21/2024,Terminated,Personal Reasons,Good,5,9,No
3053,Frank Coleman,Male,60,Operations,Manager,106760,Masters,Married,8/17/2017,,Active,,Below Average,0,6,Yes
6514,George Holmes,Female,43,IT,Lead,98273,PhD,Single,3/27/2024,,Active,,Poor,4,1,No
2194,,Female,27,R&D,Coordinator,43650,PhD,Married,3/4/2016,,Active,,Good,7,10,No
3550,Billy Nelson,Male,32,Sales,Manager,118501,Bachelors,Married,10/26/2017,8/8/2024,Resigned,Personal Reasons,Average,7,1,No
9836,Vincent Oconnor,Male,35,Admin,Coordinator,68502,Masters,Married,8/5/2015,2/13/2020,Terminated,Personal Reasons,Average,0,4,No
5459,Judy Shaw,Female,36,Finance,Lead,49524,PhD,Divorced,10/18/2022,1/9/2024,Active,,Excellent,2,1,Yes
7270,Michelle Allison,Male,45,IT,Manager,93407,PhD,Divorced,2/25/2020,,Active,,Average,7,6,No
7555,Brandon Gardner,Female,29,Operations,Manager,33555,PhD,Divorced,8/22/2022,,Active,,Below Average,5,13,No
2229,Amber Long,Male,33,HR,Coordinator,75435,High School,Single,6/12/2023,9/16/2023,Resigned,Retirement,Excellent,7,9,Yes
3683,Jenny Lawson,Other,23,Finance,Coordinator,83719,PhD,Divorced,8/31/2018,10/19/2020,Terminated,Better Opportunity,Poor,8,2,Yes
8194,John Hill,Other,48,HR,Executive,76578,Masters,Divorced,11/15/2021,12/26/2022,Terminated,Better Opportunity,Poor,4,10,Yes
6927,Jocelyn Barry,Female,37,Sales,Lead,55850,Masters,Divorced,6/25/2015,2/11/2020,Active,,Average,0,3,No
7340,,Male,52,Admin,Assistant,44189,PhD,Married,11/13/2017,,Active,,Below Average,10,4,No
9521,Denise Moore,Male,54,R&D,Lead,,Bachelors,Single,1/23/2023,1/5/2025,Resigned,Lack of Growth,Poor,10,7,No
7894,Austin Bell,Female,58,IT,Lead,109850,PhD,Divorced,4/20/2016,11/15/2020,Terminated,Retirement,Below Average,6,2,Yes
8095,Carrie Yates,Male,26,Finance,Manager,32919,PhD,Single,8/30/2019,7/16/2020,Active,,Excellent,1,15,No
4517,Jennifer Conrad,Female,28,IT,Assistant,45327,High School,Married,1/31/2024,,Active,,Below Average,6,14,No
5127,John Mcdaniel,Male,60,HR,Coordinator,38148,Bachelors,Married,8/19/2015,3/7/2025,Terminated,Lack of Growth,Below Average,4,6,No
4373,Claire George,Female,58,Admin,Assistant,113877,Masters,Single,2/13/2020,,Active,,Below Average,10,3,Yes
6368,Carolyn Hill,Other,25,Finance,Lead,79610,Bachelors,Divorced,10/27/2016,,Active,,Excellent,2,13,Yes
9097,Joshua Smith,Male,51,HR,Coordinator,40060,Bachelors,Married,7/25/2018,7/25/2018,Resigned,Termination,Good,3,7,No
3657,Kevin Carter,Other,29,Admin,Lead,56944,PhD,Married,8/24/2020,,Active,,Average,7,4,Yes
4732,Julie Flores,Female,43,Marketing,Lead,87038,Masters,Married,2/4/2020,6/18/2024,Terminated,Termination,Below Average,0,5,Yes
2317,Stephen Mitchell,Male,51,HR,Assistant,106797,Masters,Married,3/27/2022,,Active,,Poor,3,10,No
7771,Wendy Duran,Male,39,it,Lead,119343,Masters,Married,7/1/2021,,Active,,Average,7,2,Yes
7437,Joseph Herrera,Other,22,R&D,Lead,53759,Masters,Single,9/21/2020,9/29/2020,Resigned,Retirement,Below Average,10,8,No
1093,Lisa Frazier,Other,56,Finance,Lead,43255,PhD,Divorced,11/24/2015,,Active,,Poor,9,1,No
5930,Melissa Riley,Other,39,IT,Analyst,84714,Masters,Divorced,3/31/2023,,Active,,Excellent,1,14,Yes
2841,Sean Davidson,Male,47,HR,Assistant,108899,Bachelors,Divorced,4/29/2018,,Active,,Below Average,3,9,Yes
9237,Michael Sims,Female,30,HR,Lead,78772,High School,Divorced,1/14/2018,11/20/2020,Terminated,Career Change,Below Average,3,5,Yes
7786,Michael Cook,Other,21,HR,Assistant,75510,Bachelors,Married,3/12/2016,7/24/2024,Active,,Excellent,7,6,No
6941,Emma Murphy,Male,29,Admin,Assistant,33132,High School,Divorced,1/1/2022,,Active,,Good,8,8,Yes
3386,Luis Young,Male,35,HR,Coordinator,40529,PhD,Married,7/26/2016,,Active,,Excellent,0,13,No
6035,Melissa Riddle,Other,60,Marketing,Executive,51912,Bachelors,Divorced,10/8/2023,,Active,,Excellent,10,14,Yes
1217,Sarah Lee,Male,38,Admin,Executive,48141,Bachelors,Married,9/13/2019,2/24/2020,Terminated,Lack of Growth,Poor,3,11,Yes
9352,Samuel Cooper,Other,33,IT,Executive,49654,PhD,Married,4/8/2015,,Active,,Below Average,10,15,No
2656,Victoria Hoffman,Female,34,Sales,Lead,96481,High School,Divorced,10/29/2019,,Active,,Excellent,9,12,Yes
4031,Paula Russell,Male,58,R&D,Executive,76688,PhD,Married,9/21/2016,10/22/2020,Resigned,Termination,Poor,3,3,Yes
1392,Megan Wright,Other,22,Sales,Lead,53095,Bachelors,Married,4/23/2018,,Active,,Poor,5,14,Yes
2859,Jessica Weber,Female,38,Marketing,Coordinator,70096,Bachelors,Divorced,12/9/2023,,Active,,Below Average,3,8,Yes
9896,Jamie Barnes,Female,54,Finance,Executive,93594,Masters,Married,12/11/2019,,Active,,Below Average,10,11,Yes
5635,Bryan Hatfield,Male,26,R&D,Analyst,58256,High School,Single,2/13/2023,,Active,,Below Average,4,6,No
6770,Gregory Brooks,Female,22,Operations,Assistant,44034,PhD,Single,7/9/2018,,Active,,Excellent,10,9,Yes
8964,Amanda Prince,Male,60,Operations,Analyst,32243,High School,Single,3/15/2023,,Active,,Poor,4,2,Yes
6523,Dana Curry,Male,48,Finance,Coordinator,48202,High School,Divorced,5/7/2021,,Active,,Good,2,1,Yes
7085,Philip Mann,Male,28,R&D,Manager,,PhD,Divorced,1/9/2017,,Active,,Poor,10,7,No
5504,Kaitlyn Newman,Female,38,R&D,Executive,107980,PhD,Married,7/27/2019,,Active,,Poor,1,10,Yes
1442,David Sanchez,Male,21,IT,Lead,98876,Masters,Divorced,4/20/2015,,Active,,Poor,3,6,Yes
5258,Richard Davis,Male,59,R&D,Lead,67995,PhD,Single,8/7/2016,,Active,,Good,0,12,Yes
8002,Robin Vega,Female,32,Finance,Executive,61083,PhD,Divorced,3/2/2018,3/20/2025,Active,,Poor,6,7,No
2141,Karen Rogers,Other,44,Marketing,Coordinator,117659,Masters,Married,11/16/2018,,Active,,Poor,2,4,No
3551,Dr. Eric Welch,Female,57,sales,Manager,99080,High School,Single,11/16/2017,10/20/2018,Active,,Good,2,3,No
6692,Jonathan Gibbs,Other,32,HR,Executive,65047,PhD,Single,6/4/2019,8/29/2022,Active,,Average,3,9,Yes
9319,Amy Schmidt,Other,37,IT,Lead,48982,Bachelors,Divorced,12/6/2019,,Active,,Below Average,0,13,Yes
3404,,Other,59,Finance,Coordinator,99682,Bachelors,Single,3/3/2022,12/19/2023,Resigned,Termination,Excellent,0,2,No
1480,Richard Ruiz,Other,58,Admin,Lead,69646,PhD,Divorced,2/28/2024,5/16/2024,Resigned,Termination,Good,0,10,No
1068,Matthew Moody,Female,35,HR,Manager,36611,Masters,Married,12/20/2018,10/21/2024,Resigned,Termination,Average,2,3,Yes
9307,Monica Graham,Female,50,IT,Coordinator,118926,Masters,Single,6/5/2023,,Active,,Below Average,2,4,Yes
3928,,Male,57,Marketing,Analyst,64011,Bachelors,Single,10/10/2016,,Active,,Average,9,15,Yes
4675,Steven Harper,Female,52,Admin,Coordinator,80262,Bachelors,Divorced,6/20/2018,6/16/2021,Terminated,Lack of Growth,Below Average,2,3,No
4706,William Taylor,Other,27,Admin,Manager,43402,Bachelors,Divorced,11/30/2022,,Active,,Poor,1,1,Yes
2926,Mrs. Emily Martin,Other,33,Finance,Coordinator,74134,PhD,Single,7/25/2019,8/8/2020,Active,,Good,3,14,No
9366,,Male,36,Marketing,Executive,55205,High School,Married,1/18/2017,,Active,,Below Average,5,13,No
9312,Jeremy Harrell,Other,29,Operations,Manager,93697,Masters,Single,2/2/2020,,Active,,Excellent,0,9,No
1507,Patricia Chavez,Male,56,Sales,Executive,43143,PhD,Divorced,12/28/2018,,Active,,Below Average,6,9,Yes
5618,Katherine Shaffer,Other,55,Admin,Analyst,103318,Masters,Single,8/17/2021,,Active,,Excellent,7,14,No
5277,Tyler Baker,Female,51,R&D,Coordinator,102311,Masters,Divorced,11/13/2023,,Active,,Below Average,6,5,No
3487,Karla Barrera,Other,22,IT,Lead,50978,PhD,Married,1/3/2019,,Active,,Below Average,9,13,No
2710,Angela Rivera,Female,49,R&D,Executive,68592,Masters,Married,4/26/2020,,Active,,Good,0,1,Yes
3760,John Gallagher,Male,53,HR,Executive,93578,Bachelors,Divorced,1/6/2024,10/10/2024,Active,,Average,6,12,No
1173,,Other,23,Operations,Assistant,47629,PhD,Married,7/4/2016,,Active,,Poor,3,15,Yes
8892,Cynthia Carpenter,Male,37,Finance,Executive,36390,PhD,Married,5/13/2020,,Active,,Excellent,0,11,Yes
1693,Kathleen Rivera,Male,52,Marketing,Manager,104714,Masters,Married,4/20/2021,,Active,,Below Average,2,8,Yes
1482,Misty Hardin,Female,38,Marketing,Coordinator,101206,High School,Married,11/28/2021,,Active,,Below Average,4,12,No
6822,Jeffrey Guzman,Other,46,Operations,Manager,82301,Masters,Single,3/22/2019,8/18/2024,Terminated,Better Opportunity,Average,7,14,Yes
8531,,Female,27,Operations,Executive,60877,PhD,Married,6/25/2015,,Active,,Poor,7,13,Yes
8988,Cynthia Johnson,Female,23,R&D,Coordinator,108285,Bachelors,Married,3/25/2021,,Active,,Below Average,3,11,Yes
8452,,Female,32,Finance,Assistant,36118,PhD,Single,11/20/2015,11/10/2018,Terminated,Personal Reasons,Excellent,2,11,Yes
4773,Donald Wyatt,Female,46,Sales,Executive,41871,PhD,Divorced,3/10/2021,,Active,,Below Average,0,8,Yes
2232,Manuel Lara,Female,57,Finance,Coordinator,38495,Masters,Divorced,6/5/2021,,Active,,Average,4,10,Yes
7854,Aaron Goodwin,Other,48,IT,Assistant,115981,Bachelors,Single,5/1/2020,,Active,,Average,5,8,No
3926,Wanda Garrett,Other,22,Sales,Assistant,80310,High School,Single,3/30/2024,,Active,,Average,0,10,Yes
9189,Jessica Wong,Other,33,HR,Executive,55908,Bachelors,Married,6/7/2021,5/15/2022,Terminated,Lack of Growth,Poor,0,5,Yes
1289,Jeffery Rodriguez,Female,52,HR,Assistant,69581,Masters,Married,8/20/2016,,Active,,Average,2,11,No
9677,Kendra Williams,Female,49,Marketing,Coordinator,32387,PhD,Divorced,8/3/2021,,Active,,Average,9,2,No
9351,Brian Neal,Male,54,HR,Executive,75087,PhD,Single,6/7/2017,,Active,,Good,9,9,Yes
3895,Kristin Acevedo,Female,24,Marketing,Assistant,36740,PhD,Married,6/18/2015,,Active,,Below Average,5,1,Yes
5523,Kaitlin Jones,Other,48,Admin,Coordinator,85237,Masters,Divorced,1/26/2019,,Active,,Average,8,7,Yes
1275,Cynthia Pittman,Female,28,Operations,Assistant,106286,Masters,Single,5/30/2020,2/16/2023,Terminated,Career Change,Below Average,2,9,Yes
7223,Amanda Anderson,Female,31,IT,Lead,116882,Masters,Married,3/16/2020,9/27/2024,Resigned,Personal Reasons,Poor,5,15,Yes
6025,Jordan Allen,Other,21,Marketing,Analyst,79304,Bachelors,Married,4/23/2021,,Active,,Excellent,0,12,Yes
6231,William Martin,Female,26,Marketing,Manager,43842,Bachelors,Single,8/20/2023,,Active,,Poor,0,6,No
2914,Alexis Morris,Other,30,R&D,Coordinator,57578,High School,Single,11/20/2019,,Active,,Average,9,5,No
1654,Holly Freeman,Male,26,Finance,Lead,74899,Bachelors,Single,12/28/2022,4/26/2023,Resigned,Lack of Growth,Excellent,1,5,Yes
3287,Brianna Barnes,Female,57,Admin,Coordinator,31119,unknown,Divorced,2/6/2019,,Active,,Poor,8,11,Yes
8588,James Meadows,Other,22,Operations,Executive,106355,Masters,Married,4/19/2023,5/15/2024,Resigned,Lack of Growth,Poor,4,6,Yes
6185,Kayla Alvarez,Other,49,Marketing,Executive,40052,High School,Married,1/27/2022,7/19/2024,Active,,Average,8,8,No
5370,Ashley Mcpherson,Other,30,Sales,Manager,99881,PhD,Single,1/14/2019,,Active,,Below Average,10,14,Yes
7610,Mary Sharp,Male,44,IT,Lead,32672,High School,Married,11/14/2018,,Active,,Excellent,7,4,Yes
4668,Mark Zhang,Other,22,Admin,Assistant,49701,High School,Divorced,3/12/2017,,Active,,Poor,9,1,No
8293,Raymond Smith,Female,43,Operations,Executive,66642,High School,Single,6/8/2018,,Active,,Below Average,10,15,No
4074,Amber Green,Female,34,Operations,Analyst,57530,High School,Divorced,5/8/2015,,Active,,Below Average,1,14,Yes
8675,William Martinez,Other,31,HR,Lead,78510,Bachelors,Divorced,7/25/2019,,Active,,Excellent,0,15,No
3798,Katrina Kelley,Female,46,Admin,Assistant,112467,High School,Married,12/23/2020,,Active,,Excellent,1,9,No
6505,Nicholas Snyder,Other,30,Sales,Assistant,60266,PhD,Divorced,1/9/2017,,Active,,Below Average,6,6,No
9574,Heather Parker,Female,50,IT,Lead,35613,Bachelors,Married,12/19/2018,12/25/2020,Active,,Poor,6,13,No
7009,Ryan Chase,Other,34,Admin,Executive,93576,Bachelors,Married,3/26/2016,,Active,,Excellent,6,4,No
3990,Megan Moore,Female,24,Sales,Manager,109394,High School,Single,11/28/2023,,Active,,Poor,8,3,No
7674,Robert Johnson,Male,20,Finance,Analyst,98139,High School,Married,9/26/2015,,Active,,Excellent,0,15,Yes
2522,Amber Mills,Other,57,Finance,Lead,92356,Masters,Divorced,4/5/2022,,Active,,Below Average,3,9,No
9442,Sabrina Howard,Male,59,R&D,Assistant,52674,Bachelors,Divorced,12/1/2016,,Active,,Excellent,3,14,No
6184,Julie Steele,Female,50,Sales,Lead,39143,Masters,Single,8/12/2022,,Active,,Excellent,7,8,Yes
8754,Alexandra Jackson,Other,39,R&D,Analyst,76578,Masters,Married,4/3/2022,,Active,,Good,1,1,Yes
6695,Jennifer Allen MD,Other,48,Marketing,Executive,92180,Masters,Married,8/3/2016,,Active,,Average,8,10,Yes
3574,Steven Taylor,Female,42,Finance,Lead,94957,Masters,Married,1/13/2022,,Active,,Excellent,1,11,No
9614,David Anthony,Female,56,IT,Assistant,50933,Masters,Married,3/11/2020,,Active,,Good,8,4,Yes
8615,Jonathan Gordon,Other,57,HR,Executive,51246,Masters,Single,8/31/2016,,Active,,Excellent,5,1,Yes
4775,Ms. Hayley Richmond,Other,28,Sales,Manager,104510,Masters,Single,5/20/2016,11/25/2022,Terminated,Termination,Average,9,11,Yes
8388,Keith Griffin,Female,26,HR,Manager,107407,PhD,Divorced,8/10/2023,,Active,,Below Average,0,11,Yes
2641,Mrs. Brenda Carter PhD,Other,34,Marketing,Coordinator,,PhD,Married,6/17/2015,,Active,,Poor,7,5,No
1759,Bradley Johnson,Male,27,Admin,Lead,53016,High School,Divorced,10/29/2017,,Active,,Good,7,10,Yes
7703,Robert Mejia DDS,Female,38,IT,Lead,95483,Bachelors,Married,2/6/2017,,Active,,Below Average,6,4,No
1958,William Murray,Male,43,Marketing,Coordinator,110224,Bachelors,Married,6/13/2021,,Active,,Below Average,4,6,No
1657,,Male,30,HR,Coordinator,78960,PhD,Single,6/17/2019,6/26/2019,Resigned,Lack of Growth,Good,3,11,Yes
2681,Kimberly Wiggins,Other,38,R&D,Coordinator,118003,PhD,Married,5/30/2016,9/12/2022,Active,,Average,8,15,Yes
6759,Melissa Gilbert,Female,26,Admin,Lead,32905,Masters,Divorced,4/18/2017,6/20/2024,Resigned,Lack of Growth,Below Average,7,12,Yes
1737,James Hall,Male,49,Finance,Assistant,40855,Bachelors,Single,4/6/2024,2/28/2025,Active,,Below Average,3,13,Yes
4762,Jermaine Hicks,Male,57,Admin,Lead,111657,High School,Single,11/18/2023,,Active,,Good,0,8,Yes
3277,Terry Collins,Other,45,Admin,Manager,105810,PhD,Divorced,5/5/2015,,Active,,Below Average,9,8,Yes
1333,Patrick Matthews,Male,47,IT,Assistant,117035,Masters,Divorced,11/9/2018,,Active,,Excellent,7,4,Yes
5219,Christopher Davis,Male,28,HR,Analyst,46165,PhD,Divorced,3/9/2018,,Active,,Poor,6,13,Yes
9357,William Walker,Female,56,IT,Lead,63935,Bachelors,Married,10/12/2016,,Active,,Below Average,1,14,No
1945,Jessica Price,Other,27,IT,Manager,83443,High School,Single,8/19/2023,,Active,,Poor,7,15,Yes
8319,Melissa Booth,Other,49,Admin,Manager,78104,Bachelors,Married,12/24/2021,,Active,,Excellent,2,11,No
7529,Kim Bell,Other,24,Admin,Coordinator,117217,Bachelors,Married,12/14/2023,,Active,,Average,2,2,No
5348,Miss Victoria Gordon,Male,20,HR,Coordinator,47698,Bachelors,Married,5/9/2020,,Active,,Below Average,10,15,No
5817,Lindsey Gordon,Female,47,Admin,Executive,,PhD,Married,4/9/2021,,Active,,Good,6,11,No
9867,Jennifer Hunt,Male,32,Operations,Coordinator,47929,PhD,Divorced,9/5/2017,,Active,,Average,3,5,Yes
9469,Nicole Bell,Female,29,Admin,Assistant,87146,Masters,Married,2/26/2020,,Active,,Average,8,7,Yes
3121,Karen Ho MD,Male,21,R&D,Assistant,81558,High School,Divorced,3/29/2017,4/28/2023,Resigned,Personal Reasons,Good,9,5,No
8860,Benjamin Page,Other,57,Sales,Manager,116142,unknown,Divorced,10/30/2020,9/17/2023,Resigned,Career Change,Excellent,6,11,No
1699,Mr. Casey Gonzales,Male,45,Finance,Coordinator,49287,PhD,Single,11/29/2019,,Active,,Below Average,5,1,No
1557,Michael Webb,Male,46,Sales,Executive,93142,Masters,Married,11/21/2016,,Active,,Good,4,14,Yes
1401,Sarah Cook,Female,58,marketing,Coordinator,76729,PhD,Divorced,12/25/2022,3/9/2025,Active,,Good,0,8,Yes
8749,Anthony Stone,Female,26,Operations,Lead,80456,PhD,Divorced,5/20/2018,,Active,,Good,4,12,Yes
9731,Tammy Moreno,Other,43,Sales,Assistant,73514,PhD,Married,4/7/2016,12/15/2018,Resigned,Personal Reasons,Good,9,3,Yes
5177,Dominique Jackson,Female,23,Marketing,Executive,82502,Masters,Married,7/20/2015,,Active,,Excellent,9,2,No
6257,Christopher Smith,Other,41,R&D,Assistant,108161,Bachelors,Married,1/28/2020,,Active,,Average,3,14,No
7662,Sarah Luna,Other,24,Marketing,Lead,118778,High School,Divorced,6/17/2015,,Active,,Below Average,5,12,No
8394,Sarah Ramirez,Male,24,Finance,Coordinator,79998,PhD,Married,2/28/2016,,Active,,Excellent,2,15,Yes
3229,Breanna Frazier,Female,39,admin,Manager,100623,PhD,Divorced,4/19/2020,8/13/2024,Active,,Good,9,1,No
